# SYNTHETIC MRU DATA - generated by generate_sample_mru.py (NOT measured).
# seed=20240705 fs=4.0Hz duration=1800.0s Hs=3.5m Tp=11.0s gamma=2.5
time_s,heave_m,pitch_deg
1.424500e+03,1.852022e+00,1.943161e+00
1.424750e+03,1.870620e+00,2.092651e+00
1.425000e+03,1.855130e+00,2.227361e+00
1.425250e+03,1.805398e+00,2.350893e+00
1.425500e+03,1.722259e+00,2.465634e+00
1.425750e+03,1.607506e+00,2.571842e+00
1.426000e+03,1.463800e+00,2.667396e+00
1.426250e+03,1.294583e+00,2.748204e+00
1.426500e+03,1.104038e+00,2.809003e+00
1.426750e+03,8.970721e-01,2.844205e+00
1.427000e+03,6.792355e-01,2.848468e+00
1.427250e+03,4.564822e-01,2.816901e+00
1.427500e+03,2.347435e-01,2.745037e+00
1.427750e+03,1.937002e-02,2.628810e+00
1.428000e+03,-1.853983e-01,2.464790e+00
1.428250e+03,-3.767510e-01,2.250727e+00
1.428500e+03,-5.532800e-01,1.986252e+00
1.428750e+03,-7.146021e-01,1.673418e+00
1.429000e+03,-8.607647e-01,1.316797e+00
1.429250e+03,-9.916622e-01,9.229813e-01
1.429500e+03,-1.106687e+00,4.996458e-01
1.429750e+03,-1.204731e+00,5.451402e-02
1.430000e+03,-1.284511e+00,-4.053551e-01
1.430250e+03,-1.345033e+00,-8.736647e-01
1.430500e+03,-1.385979e+00,-1.344345e+00
1.430750e+03,-1.407833e+00,-1.810653e+00
1.431000e+03,-1.411702e+00,-2.264346e+00
1.431250e+03,-1.398926e+00,-2.695340e+00
1.431500e+03,-1.370669e+00,-3.092076e+00
1.431750e+03,-1.327691e+00,-3.442488e+00
1.432000e+03,-1.270373e+00,-3.735259e+00
1.432250e+03,-1.198985e+00,-3.960938e+00
1.432500e+03,-1.114040e+00,-4.112581e+00
1.432750e+03,-1.016565e+00,-4.185821e+00
1.433000e+03,-9.081707e-01,-4.178484e+00
1.433250e+03,-7.909043e-01,-4.090071e+00
1.433500e+03,-6.669734e-01,-3.921386e+00
1.433750e+03,-5.384812e-01,-3.674494e+00
1.434000e+03,-4.072831e-01,-3.353004e+00
1.434250e+03,-2.750000e-01,-2.962483e+00
1.434500e+03,-1.431336e-01,-2.510796e+00
1.434750e+03,-1.318416e-02,-2.008153e+00
1.435000e+03,1.133192e-01,-1.466808e+00
1.435250e+03,2.348993e-01,-9.004503e-01
1.435500e+03,3.502761e-01,-3.234281e-01
1.435750e+03,4.584863e-01,2.500514e-01
1.436000e+03,5.589039e-01,8.066197e-01
1.436250e+03,6.511469e-01,1.334273e+00
1.436500e+03,7.349285e-01,1.822694e+00
1.436750e+03,8.099518e-01,2.263354e+00
1.437000e+03,8.759291e-01,2.649417e+00
1.437250e+03,9.327423e-01,2.975484e+00
1.437500e+03,9.806738e-01,3.237268e+00
1.437750e+03,1.020583e+00,3.431344e+00
1.438000e+03,1.053907e+00,3.555117e+00
1.438250e+03,1.082421e+00,3.607084e+00
1.438500e+03,1.107806e+00,3.587385e+00
1.438750e+03,1.131133e+00,3.498473e+00
1.439000e+03,1.152436e+00,3.345666e+00
1.439250e+03,1.170481e+00,3.137313e+00
1.439500e+03,1.182801e+00,2.884431e+00
1.439750e+03,1.185957e+00,2.599808e+00
1.440000e+03,1.175946e+00,2.296780e+00
1.440250e+03,1.148659e+00,1.987976e+00
1.440500e+03,1.100325e+00,1.684325e+00
1.440750e+03,1.027904e+00,1.394504e+00
1.441000e+03,9.294236e-01,1.124846e+00
1.441250e+03,8.042384e-01,8.795333e-01
1.441500e+03,6.531765e-01,6.608813e-01
1.441750e+03,4.785168e-01,4.694983e-01
1.442000e+03,2.837686e-01,3.042646e-01
1.442250e+03,7.327922e-02,1.621886e-01
1.442500e+03,-1.482379e-01,3.829869e-02
1.442750e+03,-3.761088e-01,-7.426490e-02
1.443000e+03,-6.059039e-01,-1.838635e-01
1.443250e+03,-8.333744e-01,-2.996943e-01
1.443500e+03,-1.054165e+00,-4.309523e-01
1.443750e+03,-1.263448e+00,-5.859622e-01
1.444000e+03,-1.455675e+00,-7.713962e-01
1.444250e+03,-1.624601e+00,-9.916290e-01
1.444500e+03,-1.763636e+00,-1.248231e+00
1.444750e+03,-1.866454e+00,-1.539586e+00
1.445000e+03,-1.927678e+00,-1.860660e+00
1.445250e+03,-1.943466e+00,-2.202990e+00
1.445500e+03,-1.911851e+00,-2.555009e+00
1.445750e+03,-1.832821e+00,-2.902770e+00
1.446000e+03,-1.708213e+00,-3.231035e+00
1.446250e+03,-1.541548e+00,-3.524590e+00
1.446500e+03,-1.337896e+00,-3.769501e+00
1.446750e+03,-1.103784e+00,-3.954052e+00
1.447000e+03,-8.470682e-01,-4.069163e+00
1.447250e+03,-5.766574e-01,-4.108275e+00
1.447500e+03,-3.020065e-01,-4.066897e+00
1.447750e+03,-3.240169e-02,-3.942100e+00
1.448000e+03,2.238313e-01,-3.732299e+00
1.448250e+03,4.599973e-01,-3.437488e+00
1.448500e+03,6.713913e-01,-3.059887e+00
1.448750e+03,8.552584e-01,-2.604755e+00
1.449000e+03,1.010402e+00,-2.080965e+00
1.449250e+03,1.136607e+00,-1.500998e+00
1.449500e+03,1.234098e+00,-8.801968e-01
1.449750e+03,1.303202e+00,-2.353729e-01
1.450000e+03,1.344281e+00,4.168697e-01
1.450250e+03,1.357883e+00,1.061639e+00
1.450500e+03,1.344936e+00,1.686671e+00
1.450750e+03,1.306868e+00,2.282467e+00
1.451000e+03,1.245539e+00,2.841730e+00
1.451250e+03,1.163019e+00,3.358434e+00
1.451500e+03,1.061326e+00,3.826914e+00
1.451750e+03,9.422758e-01,4.241347e+00
1.452000e+03,8.075396e-01,4.595720e+00
1.452250e+03,6.589513e-01,4.884223e+00
1.452500e+03,4.989581e-01,5.101781e+00
1.452750e+03,3.310620e-01,5.244449e+00
1.453000e+03,1.600733e-01,5.309516e+00
1.453250e+03,-7.956044e-03,5.295312e+00
1.453500e+03,-1.661559e-01,5.200912e+00
1.453750e+03,-3.075566e-01,5.025962e+00
1.454000e+03,-4.259560e-01,4.770794e+00
1.454250e+03,-5.167450e-01,4.436831e+00
1.454500e+03,-5.775080e-01,4.027135e+00
1.454750e+03,-6.082611e-01,3.546844e+00
1.455000e+03,-6.112733e-01,3.003303e+00
1.455250e+03,-5.905096e-01,2.405819e+00
1.455500e+03,-5.508253e-01,1.765136e+00
1.455750e+03,-4.971026e-01,1.092844e+00
1.456000e+03,-4.335380e-01,4.009304e-01
1.456250e+03,-3.632454e-01,-2.984306e-01
1.456500e+03,-2.882506e-01,-9.928812e-01
1.456750e+03,-2.098352e-01,-1.669861e+00
1.457000e+03,-1.290851e-01,-2.316748e+00
1.457250e+03,-4.743983e-02,-2.921268e+00
1.457500e+03,3.294340e-02,-3.472116e+00
1.457750e+03,1.091231e-01,-3.959620e+00
1.458000e+03,1.776014e-01,-4.376194e+00
1.458250e+03,2.347460e-01,-4.716452e+00
1.458500e+03,2.772525e-01,-4.976954e+00
1.458750e+03,3.025113e-01,-5.155751e+00
1.459000e+03,3.088065e-01,-5.251975e+00
1.459250e+03,2.953615e-01,-5.265664e+00
1.459500e+03,2.622999e-01,-5.197901e+00
1.459750e+03,2.106040e-01,-5.051165e+00
1.460000e+03,1.421107e-01,-4.829666e+00
1.460250e+03,5.953016e-02,-4.539450e+00
1.460500e+03,-3.357678e-02,-4.188162e+00
1.460750e+03,-1.329289e-01,-3.784518e+00
1.461000e+03,-2.337924e-01,-3.337695e+00
1.461250e+03,-3.313552e-01,-2.856871e+00
1.461500e+03,-4.211251e-01,-2.351067e+00
1.461750e+03,-4.992545e-01,-1.829285e+00
1.462000e+03,-5.627236e-01,-1.300752e+00
1.462250e+03,-6.093673e-01,-7.750189e-01
1.462500e+03,-6.377868e-01,-2.616944e-01
1.462750e+03,-6.472182e-01,2.302270e-01
1.463000e+03,-6.374198e-01,6.932872e-01
1.463250e+03,-6.086137e-01,1.122434e+00
1.463500e+03,-5.614773e-01,1.515502e+00
1.463750e+03,-4.971633e-01,1.873085e+00
1.464000e+03,-4.173245e-01,2.197789e+00
1.464250e+03,-3.241340e-01,2.493058e+00
1.464500e+03,-2.202971e-01,2.761923e+00
1.464750e+03,-1.090463e-01,3.006006e+00
1.465000e+03,5.910345e-03,3.225039e+00
1.465250e+03,1.205262e-01,3.416944e+00
1.465500e+03,2.306655e-01,3.578360e+00
1.465750e+03,3.324501e-01,3.705411e+00
1.466000e+03,4.226248e-01,3.794455e+00
1.466250e+03,4.988236e-01,3.842666e+00
1.466500e+03,5.596216e-01,3.848364e+00
1.466750e+03,6.043285e-01,3.811115e+00
1.467000e+03,6.325847e-01,3.731659e+00
1.467250e+03,6.439317e-01,3.611748e+00
1.467500e+03,6.375641e-01,3.453924e+00
1.467750e+03,6.124273e-01,3.261262e+00
1.468000e+03,5.676826e-01,3.037103e+00
1.468250e+03,5.033985e-01,2.784806e+00
1.468500e+03,4.212017e-01,2.507560e+00
1.468750e+03,3.246022e-01,2.208312e+00
1.469000e+03,2.188151e-01,1.889824e+00
1.469250e+03,1.100887e-01,1.554823e+00
1.469500e+03,4.745835e-03,1.206167e+00
1.469750e+03,-9.174645e-02,8.469282e-01
1.470000e+03,-1.753809e-01,4.803114e-01
1.470250e+03,-2.437346e-01,1.094126e-01
1.470500e+03,-2.956608e-01,-2.631043e-01
1.470750e+03,-3.307612e-01,-6.352665e-01
1.471000e+03,-3.489123e-01,-1.005836e+00
1.471250e+03,-3.500514e-01,-1.374046e+00
1.471500e+03,-3.342709e-01,-1.739061e+00
1.471750e+03,-3.021068e-01,-2.099294e+00
1.472000e+03,-2.548078e-01,-2.451806e+00
1.472250e+03,-1.943966e-01,-2.791997e+00
1.472500e+03,-1.234479e-01,-3.113723e+00
1.472750e+03,-4.466464e-02,-3.409810e+00
1.473000e+03,3.955268e-02,-3.672806e+00
1.473250e+03,1.273337e-01,-3.895746e+00
1.473500e+03,2.172368e-01,-4.072678e+00
1.473750e+03,3.078398e-01,-4.198853e+00
1.474000e+03,3.971842e-01,-4.270582e+00
1.474250e+03,4.822988e-01,-4.284929e+00
1.474500e+03,5.590060e-01,-4.239434e+00
1.474750e+03,6.221023e-01,-4.132064e+00
1.475000e+03,6.658789e-01,-3.961434e+00
1.475250e+03,6.848406e-01,-3.727229e+00
1.475500e+03,6.744460e-01,-3.430676e+00
1.475750e+03,6.317227e-01,-3.074856e+00
1.476000e+03,5.556757e-01,-2.664759e+00
1.476250e+03,4.474798e-01,-2.207084e+00
1.476500e+03,3.104820e-01,-1.709875e+00
1.476750e+03,1.500457e-01,-1.182172e+00
1.477000e+03,-2.675322e-02,-6.337752e-01
1.477250e+03,-2.115824e-01,-7.518359e-02
1.477500e+03,-3.954570e-01,4.823914e-01
1.477750e+03,-5.694578e-01,1.027067e+00
1.478000e+03,-7.254860e-01,1.546533e+00
1.478250e+03,-8.569443e-01,2.028559e+00
1.478500e+03,-9.592317e-01,2.461751e+00
1.478750e+03,-1.029971e+00,2.836399e+00
1.479000e+03,-1.068938e+00,3.145265e+00
1.479250e+03,-1.077740e+00,3.384134e+00
1.479500e+03,-1.059303e+00,3.552053e+00
1.479750e+03,-1.017310e+00,3.651223e+00
1.480000e+03,-9.556792e-01,3.686606e+00
1.480250e+03,-8.781689e-01,3.665314e+00
1.480500e+03,-7.881693e-01,3.595872e+00
1.480750e+03,-6.886598e-01,3.487416e+00
1.481000e+03,-5.822923e-01,3.348911e+00
1.481250e+03,-4.715122e-01,3.188464e+00
1.481500e+03,-3.586286e-01,3.012821e+00
1.481750e+03,-2.457641e-01,2.827139e+00
1.482000e+03,-1.346737e-01,2.635046e+00
1.482250e+03,-2.648567e-02,2.438962e+00
1.482500e+03,7.852136e-02,2.240562e+00
1.482750e+03,1.809757e-01,2.041205e+00
1.483000e+03,2.822068e-01,1.842181e+00
1.483250e+03,3.837632e-01,1.644673e+00
1.483500e+03,4.867433e-01,1.449436e+00
1.483750e+03,5.911157e-01,1.256312e+00
1.484000e+03,6.952350e-01,1.063762e+00
1.484250e+03,7.957208e-01,8.685851e-01
1.484500e+03,8.877655e-01,6.659868e-01
1.484750e+03,9.658119e-01,4.499989e-01
1.485000e+03,1.024436e+00,2.142165e-01
1.485250e+03,1.059221e+00,-4.729707e-02
1.485500e+03,1.067419e+00,-3.390932e-01
1.485750e+03,1.048292e+00,-6.635547e-01
1.486000e+03,1.003090e+00,-1.020341e+00
1.486250e+03,9.347340e-01,-1.406103e+00
1.486500e+03,8.473253e-01,-1.814461e+00
1.486750e+03,7.455798e-01,-2.236223e+00
1.487000e+03,6.343025e-01,-2.659809e+00
1.487250e+03,5.179556e-01,-3.071869e+00
1.487500e+03,4.003483e-01,-3.458067e+00
1.487750e+03,2.844548e-01,-3.804025e+00
1.488000e+03,1.723513e-01,-4.096345e+00
1.488250e+03,6.525657e-02,-4.323609e+00
1.488500e+03,-3.634430e-02,-4.477207e+00
1.488750e+03,-1.325154e-01,-4.551809e+00
1.489000e+03,-2.236464e-01,-4.545365e+00
1.489250e+03,-3.102075e-01,-4.458579e+00
1.489500e+03,-3.924965e-01,-4.294005e+00
1.489750e+03,-4.703950e-01,-4.054975e+00
1.490000e+03,-5.431619e-01,-3.744720e+00
1.490250e+03,-6.093070e-01,-3.365983e+00
1.490500e+03,-6.665975e-01,-2.921273e+00
1.490750e+03,-7.122363e-01,-2.413716e+00
1.491000e+03,-7.432166e-01,-1.848216e+00
1.491250e+03,-7.568034e-01,-1.232504e+00
1.491500e+03,-7.510371e-01,-5.776715e-01
1.491750e+03,-7.251352e-01,1.020383e-01
1.492000e+03,-6.796816e-01,7.901621e-01
1.492250e+03,-6.165582e-01,1.469382e+00
1.492500e+03,-5.386546e-01,2.122912e+00
1.492750e+03,-4.494611e-01,2.735514e+00
1.493000e+03,-3.526776e-01,3.293965e+00
1.493250e+03,-2.519425e-01,3.787024e+00
1.493500e+03,-1.507216e-01,4.205166e+00
1.493750e+03,-5.231959e-02,4.540409e+00
1.494000e+03,4.006806e-02,4.786440e+00
1.494250e+03,1.233444e-01,4.939044e+00
1.494500e+03,1.945806e-01,4.996606e+00
1.494750e+03,2.511477e-01,4.960384e+00
1.495000e+03,2.908533e-01,4.834300e+00
1.495250e+03,3.120299e-01,4.624204e+00
1.495500e+03,3.135627e-01,4.336829e+00
1.495750e+03,2.948944e-01,3.978817e+00
1.496000e+03,2.560796e-01,3.556194e+00
1.496250e+03,1.979375e-01,3.074518e+00
1.496500e+03,1.222953e-01,2.539643e+00
1.496750e+03,3.223704e-02,1.958779e+00
1.497000e+03,-6.777620e-02,1.341426e+00
1.497250e+03,-1.720339e-01,6.997729e-01
1.497500e+03,-2.739989e-01,4.838076e-02
1.497750e+03,-3.669602e-01,-5.967822e-01
1.498000e+03,-4.447576e-01,-1.219672e+00
1.498250e+03,-5.023844e-01,-1.805480e+00
1.498500e+03,-5.363197e-01,-2.341595e+00
1.498750e+03,-5.445481e-01,-2.818021e+00
1.499000e+03,-5.263404e-01,-3.227261e+00
1.499250e+03,-4.819512e-01,-3.563792e+00
1.499500e+03,-4.123906e-01,-3.823370e+00
1.499750e+03,-3.193599e-01,-4.002382e+00
1.500000e+03,-2.053368e-01,-4.097421e+00
1.500250e+03,-7.370671e-02,-4.105211e+00
1.500500e+03,7.119428e-02,-4.022907e+00
1.500750e+03,2.242188e-01,-3.848738e+00
1.501000e+03,3.797379e-01,-3.582884e+00
1.501250e+03,5.320773e-01,-3.228397e+00
1.501500e+03,6.759276e-01,-2.791940e+00
1.501750e+03,8.066096e-01,-2.284149e+00
1.502000e+03,9.201485e-01,-1.719452e+00
1.502250e+03,1.013194e+00,-1.115372e+00
1.502500e+03,1.082891e+00,-4.914153e-01
1.502750e+03,1.126823e+00,1.322266e-01
1.503000e+03,1.143084e+00,7.358911e-01
1.503250e+03,1.130494e+00,1.301400e+00
1.503500e+03,1.088860e+00,1.812665e+00
1.503750e+03,1.019177e+00,2.255979e+00
1.504000e+03,9.236742e-01,2.620123e+00
1.504250e+03,8.056596e-01,2.896412e+00
1.504500e+03,6.691998e-01,3.078780e+00
1.504750e+03,5.187274e-01,3.163918e+00
1.505000e+03,3.586766e-01,3.151422e+00
1.505250e+03,1.932318e-01,3.043864e+00
1.505500e+03,2.621765e-02,2.846716e+00
1.505750e+03,-1.388955e-01,2.568065e+00
1.506000e+03,-2.989332e-01,2.218137e+00
1.506250e+03,-4.509732e-01,1.808659e+00
1.506500e+03,-5.923573e-01,1.352164e+00
1.506750e+03,-7.207621e-01,8.613548e-01
1.507000e+03,-8.342903e-01,3.486704e-01
1.507250e+03,-9.315325e-01,-1.738393e-01
1.507500e+03,-1.011558e+00,-6.942999e-01
1.507750e+03,-1.073828e+00,-1.200550e+00
1.508000e+03,-1.118075e+00,-1.679643e+00
1.508250e+03,-1.144206e+00,-2.117614e+00
1.508500e+03,-1.152298e+00,-2.499751e+00
1.508750e+03,-1.142713e+00,-2.811510e+00
1.509000e+03,-1.116286e+00,-3.039931e+00
1.509250e+03,-1.074507e+00,-3.175231e+00
1.509500e+03,-1.019549e+00,-3.212112e+00
1.509750e+03,-9.540728e-01,-3.150380e+00
1.510000e+03,-8.807630e-01,-2.994713e+00
1.510250e+03,-8.017131e-01,-2.753689e+00
1.510500e+03,-7.178274e-01,-2.438456e+00
1.510750e+03,-6.284640e-01,-2.061503e+00
1.511000e+03,-5.314879e-01,-1.635854e+00
1.511250e+03,-4.237760e-01,-1.174768e+00
1.511500e+03,-3.020651e-01,-6.917261e-01
1.511750e+03,-1.639075e-01,-2.003539e-01
1.512000e+03,-8.459049e-03,2.860190e-01
1.512250e+03,1.631158e-01,7.552118e-01
1.512500e+03,3.476928e-01,1.197223e+00
1.512750e+03,5.406038e-01,1.605010e+00
1.513000e+03,7.362192e-01,1.974626e+00
1.513250e+03,9.284748e-01,2.304542e+00
1.513500e+03,1.111202e+00,2.594376e+00
1.513750e+03,1.278253e+00,2.843472e+00
1.514000e+03,1.423522e+00,3.049915e+00
1.514250e+03,1.541037e+00,3.210329e+00
1.514500e+03,1.625227e+00,3.320498e+00
1.514750e+03,1.671370e+00,3.376485e+00
1.515000e+03,1.676121e+00,3.375720e+00
1.515250e+03,1.637924e+00,3.317615e+00
1.515500e+03,1.557169e+00,3.203502e+00
1.515750e+03,1.436031e+00,3.036032e+00
1.516000e+03,1.278070e+00,2.818389e+00
1.516250e+03,1.087775e+00,2.553739e+00
1.516500e+03,8.702050e-01,2.245114e+00
1.516750e+03,6.308420e-01,1.895713e+00
1.517000e+03,3.756272e-01,1.509377e+00
1.517250e+03,1.110461e-01,1.090958e+00
1.517500e+03,-1.558931e-01,6.463996e-01
1.517750e+03,-4.178946e-01,1.825755e-01
1.518000e+03,-6.678109e-01,-2.929315e-01
1.518250e+03,-8.991578e-01,-7.719201e-01
1.518500e+03,-1.106536e+00,-1.245464e+00
1.518750e+03,-1.285823e+00,-1.703745e+00
1.519000e+03,-1.434099e+00,-2.136095e+00
1.519250e+03,-1.549397e+00,-2.531484e+00
1.519500e+03,-1.630426e+00,-2.879488e+00
1.519750e+03,-1.676406e+00,-3.171541e+00
1.520000e+03,-1.687099e+00,-3.402027e+00
1.520250e+03,-1.662959e+00,-3.568803e+00
1.520500e+03,-1.605310e+00,-3.672917e+00
1.520750e+03,-1.516394e+00,-3.717578e+00
1.521000e+03,-1.399254e+00,-3.706773e+00
1.521250e+03,-1.257465e+00,-3.644006e+00
1.521500e+03,-1.094830e+00,-3.531583e+00
1.521750e+03,-9.151529e-01,-3.370611e+00
1.522000e+03,-7.221682e-01,-3.161586e+00
1.522250e+03,-5.195720e-01,-2.905269e+00
1.522500e+03,-3.110806e-01,-2.603511e+00
1.522750e+03,-1.003938e-01,-2.259807e+00
1.523000e+03,1.089776e-01,-1.879545e+00
1.523250e+03,3.139724e-01,-1.470007e+00
1.523500e+03,5.121998e-01,-1.040233e+00
1.523750e+03,7.019777e-01,-6.007509e-01
1.524000e+03,8.821189e-01,-1.631000e-01
1.524250e+03,1.051508e+00,2.609111e-01
1.524500e+03,1.208625e+00,6.602117e-01
1.524750e+03,1.351199e+00,1.025563e+00
1.525000e+03,1.476150e+00,1.350450e+00
1.525250e+03,1.579811e+00,1.631477e+00
1.525500e+03,1.658354e+00,1.868139e+00
1.525750e+03,1.708209e+00,2.062050e+00
1.526000e+03,1.726343e+00,2.215965e+00
1.526250e+03,1.710339e+00,2.332959e+00
1.526500e+03,1.658345e+00,2.416070e+00
1.526750e+03,1.569081e+00,2.468410e+00
1.527000e+03,1.442032e+00,2.493555e+00
1.527250e+03,1.277879e+00,2.495853e+00
1.527500e+03,1.079056e+00,2.480359e+00
1.527750e+03,8.502021e-01,2.452333e+00
1.528000e+03,5.982560e-01,2.416458e+00
1.528250e+03,3.320451e-01,2.376111e+00
1.528500e+03,6.141189e-02,2.332986e+00
1.528750e+03,-2.039090e-01,2.287163e+00
1.529000e+03,-4.553469e-01,2.237511e+00
1.529250e+03,-6.861986e-01,2.182108e+00
1.529500e+03,-8.918443e-01,2.118439e+00
1.529750e+03,-1.069532e+00,2.043262e+00
1.530000e+03,-1.217938e+00,1.952336e+00
1.530250e+03,-1.336755e+00,1.840319e+00
1.530500e+03,-1.426480e+00,1.701169e+00
1.530750e+03,-1.488420e+00,1.529130e+00
1.531000e+03,-1.524795e+00,1.320103e+00
1.531250e+03,-1.538736e+00,1.072957e+00
1.531500e+03,-1.534025e+00,7.902760e-01
1.531750e+03,-1.514564e+00,4.782454e-01
1.532000e+03,-1.483682e+00,1.456692e-01
1.532250e+03,-1.443517e+00,-1.975204e-01
1.532500e+03,-1.394678e+00,-5.417580e-01
1.532750e+03,-1.336303e+00,-8.788796e-01
1.533000e+03,-1.266472e+00,-1.202477e+00
1.533250e+03,-1.182813e+00,-1.507652e+00
1.533500e+03,-1.083092e+00,-1.790474e+00
1.533750e+03,-9.656113e-01,-2.047501e+00
1.534000e+03,-8.293747e-01,-2.275599e+00
1.534250e+03,-6.740683e-01,-2.472093e+00
1.534500e+03,-4.999851e-01,-2.635088e+00
1.534750e+03,-3.080076e-01,-2.763760e+00
1.535000e+03,-9.970138e-02,-2.858441e+00
1.535250e+03,1.225190e-01,-2.920471e+00
1.535500e+03,3.552369e-01,-2.951910e+00
1.535750e+03,5.939857e-01,-2.955228e+00
1.536000e+03,8.333466e-01,-2.933051e+00
1.536250e+03,1.067174e+00,-2.887960e+00
1.536500e+03,1.288889e+00,-2.822256e+00
1.536750e+03,1.491780e+00,-2.737628e+00
1.537000e+03,1.669300e+00,-2.634727e+00
1.537250e+03,1.815377e+00,-2.512771e+00
1.537500e+03,1.924777e+00,-2.369336e+00
1.537750e+03,1.993537e+00,-2.200497e+00
1.538000e+03,2.019400e+00,-2.001370e+00
1.538250e+03,2.002143e+00,-1.766973e+00
1.538500e+03,1.943661e+00,-1.493222e+00
1.538750e+03,1.847717e+00,-1.177865e+00
1.539000e+03,1.719363e+00,-8.211819e-01
1.539250e+03,1.564182e+00,-4.263674e-01
1.539500e+03,1.387533e+00,4.033513e-04
1.539750e+03,1.194032e+00,4.502149e-01
1.540000e+03,9.873771e-01,9.119340e-01
1.540250e+03,7.705345e-01,1.373003e+00
1.540500e+03,5.461494e-01,1.820463e+00
1.540750e+03,3.169855e-01,2.242092e+00
1.541000e+03,8.621552e-02,2.627467e+00
1.541250e+03,-1.425364e-01,2.968693e+00
1.541500e+03,-3.653837e-01,3.260624e+00
1.541750e+03,-5.784916e-01,3.500479e+00
1.542000e+03,-7.783789e-01,3.687003e+00
1.542250e+03,-9.621025e-01,3.819426e+00
1.542500e+03,-1.127290e+00,3.896604e+00
1.542750e+03,-1.272064e+00,3.916598e+00
1.543000e+03,-1.394931e+00,3.876822e+00
1.543250e+03,-1.494716e+00,3.774685e+00
1.543500e+03,-1.570568e+00,3.608466e+00
1.543750e+03,-1.622032e+00,3.378161e+00
1.544000e+03,-1.649122e+00,3.086056e+00
1.544250e+03,-1.652374e+00,2.736927e+00
1.544500e+03,-1.632837e+00,2.337888e+00
1.544750e+03,-1.592010e+00,1.897993e+00
1.545000e+03,-1.531756e+00,1.427685e+00
1.545250e+03,-1.454187e+00,9.381993e-01
1.545500e+03,-1.361542e+00,4.409572e-01
1.545750e+03,-1.256041e+00,-5.300734e-02
1.546000e+03,-1.139710e+00,-5.335500e-01
1.546250e+03,-1.014213e+00,-9.917946e-01
1.546500e+03,-8.807270e-01,-1.420347e+00
1.546750e+03,-7.399150e-01,-1.813342e+00
1.547000e+03,-5.920426e-01,-2.166355e+00
1.547250e+03,-4.372205e-01,-2.476251e+00
1.547500e+03,-2.757236e-01,-2.741001e+00
1.547750e+03,-1.082995e-01,-2.959482e+00
1.548000e+03,6.361402e-02,-3.131208e+00
1.548250e+03,2.378047e-01,-3.255947e+00
1.548500e+03,4.113264e-01,-3.333241e+00
1.548750e+03,5.806162e-01,-3.361919e+00
1.549000e+03,7.416396e-01,-3.339805e+00
1.549250e+03,8.900417e-01,-3.263784e+00
1.549500e+03,1.021331e+00,-3.130343e+00
1.549750e+03,1.131149e+00,-2.936502e+00
1.550000e+03,1.215665e+00,-2.680901e+00
1.550250e+03,1.272086e+00,-2.364740e+00
1.550500e+03,1.299178e+00,-1.992299e+00
1.550750e+03,1.297663e+00,-1.570961e+00
1.551000e+03,1.270319e+00,-1.110837e+00
1.551250e+03,1.221696e+00,-6.242424e-01
1.551500e+03,1.157470e+00,-1.252338e-01
1.551750e+03,1.083565e+00,3.707102e-01
1.552000e+03,1.005278e+00,8.469975e-01
1.552250e+03,9.266275e-01,1.286471e+00
1.552500e+03,8.500708e-01,1.672417e+00
1.552750e+03,7.766265e-01,1.990059e+00
1.553000e+03,7.063042e-01,2.228267e+00
1.553250e+03,6.386649e-01,2.381010e+00
1.553500e+03,5.733284e-01,2.448065e+00
1.553750e+03,5.102964e-01,2.434668e+00
1.554000e+03,4.500413e-01,2.350181e+00
1.554250e+03,3.933929e-01,2.206188e+00
1.554500e+03,3.412996e-01,2.014592e+00
1.554750e+03,2.945478e-01,1.786262e+00
1.555000e+03,2.535022e-01,1.530457e+00
1.555250e+03,2.179030e-01,1.254954e+00
1.555500e+03,1.867401e-01,9.664952e-01
1.555750e+03,1.582215e-01,6.711919e-01
1.556000e+03,1.298549e-01,3.746236e-01
1.556250e+03,9.865455e-02,8.168412e-02
1.556500e+03,6.146057e-02,-2.035933e-01
1.556750e+03,1.532193e-02,-4.779533e-01
1.557000e+03,-4.213792e-02,-7.384541e-01
1.557250e+03,-1.124616e-01,-9.817481e-01
1.557500e+03,-1.962678e-01,-1.203433e+00
1.557750e+03,-2.933418e-01,-1.397827e+00
1.558000e+03,-4.028546e-01,-1.558342e+00
1.558250e+03,-5.236185e-01,-1.678372e+00
1.558500e+03,-6.542791e-01,-1.752334e+00
1.558750e+03,-7.933775e-01,-1.776457e+00
1.559000e+03,-9.392760e-01,-1.749028e+00
1.559250e+03,-1.089991e+00,-1.670114e+00
1.559500e+03,-1.243015e+00,-1.540996e+00
1.559750e+03,-1.395189e+00,-1.363735e+00
1.560000e+03,-1.542674e+00,-1.141129e+00
1.560250e+03,-1.681002e+00,-8.771083e-01
1.560500e+03,-1.805176e+00,-5.773225e-01
1.560750e+03,-1.909794e+00,-2.495216e-01
1.561000e+03,-1.989162e+00,9.657381e-02
1.561250e+03,-2.037464e+00,4.499917e-01
1.561500e+03,-2.049001e+00,7.995941e-01
1.561750e+03,-2.018567e+00,1.135127e+00
1.562000e+03,-1.941949e+00,1.447859e+00
1.562250e+03,-1.816480e+00,1.730640e+00
1.562500e+03,-1.641545e+00,1.977524e+00
1.562750e+03,-1.418870e+00,2.183277e+00
1.563000e+03,-1.152516e+00,2.343148e+00
1.563250e+03,-8.485209e-01,2.453073e+00
